client_id,cons_price_idx,euribor_three_months
24189,92.893,1.313
24190,92.893,1.313
24191,92.893,1.313
24192,92.893,1.313
24193,92.893,1.313
24194,92.893,1.313
24195,92.893,1.313
24196,92.893,1.313
24197,92.893,1.313
24198,92.893,1.313
24199,92.893,1.313
24200,92.893,1.313
24201,92.893,1.313
24202,92.893,1.313
24203,92.893,1.313
24204,92.893,1.313
24205,92.893,1.313
24206,92.893,1.313
24207,92.893,1.313
24208,92.893,1.313
24209,92.893,1.313
24210,92.893,1.313
24211,92.893,1.313
24212,92.893,1.313
24213,92.893,1.313
24214,92.893,1.313
24215,92.893,1.313
24216,92.893,1.313
24217,92.893,1.313
24218,92.893,1.313
24219,92.893,1.313
24220,92.893,1.313
24221,92.893,1.313
24222,92.893,1.313
24223,92.893,1.313
24224,92.893,1.313
24225,92.893,1.313
24226,92.893,1.313
24227,92.893,1.313
24228,92.893,1.313
24229,92.893,1.313
24230,92.893,1.313
24231,92.893,1.313
24232,92.893,1.313
24233,92.893,1.313
24234,92.893,1.313
24235,92.893,1.313
24236,92.893,1.313
24237,92.893,1.313
24238,92.893,1.313
24239,92.893,1.313
24240,92.893,1.313
24241,92.893,1.313
24242,92.893,1.313
24243,92.893,1.313
24244,92.893,1.313
24245,92.893,1.313
24246,92.893,1.313
24247,92.893,1.313
24248,92.893,1.313
24249,92.893,1.313
24250,92.893,1.313
24251,92.893,1.313
24252,92.893,1.313
24253,92.893,1.313
24254,92.893,1.313
24255,92.893,1.313
24256,92.893,1.313
24257,92.893,1.313
24258,92.893,1.313
24259,92.893,1.313
24260,92.893,1.313
24261,92.893,1.313
24262,92.893,1.313
24263,92.893,1.313
24264,92.893,1.313
24265,92.893,1.313
24266,92.893,1.313
24267,92.893,1.313
24268,92.893,1.313
24269,92.893,1.313
24270,92.893,1.313
24271,92.893,1.313
24272,92.893,1.313
24273,92.893,1.313
24274,92.893,1.313
24275,92.893,1.313
24276,92.893,1.313
24277,92.893,1.313
24278,92.893,1.313
24279,92.893,1.313
24280,92.893,1.313
24281,92.893,1.313
24282,92.893,1.313
24283,92.893,1.313
24284,92.893,1.313
24285,92.893,1.313
24286,92.893,1.313
24287,92.893,1.313
24288,92.893,1.313
24289,92.893,1.313
24290,92.893,1.313
24291,92.893,1.313
24292,92.893,1.313
24293,92.893,1.313
24294,92.893,1.313
24295,92.893,1.313
24296,92.893,1.313
24297,92.893,1.313
24298,92.893,1.313
24299,92.893,1.313
24300,92.893,1.313
24301,92.893,1.313
24302,92.893,1.313
24303,92.893,1.313
24304,92.893,1.313
24305,92.893,1.313
24306,92.893,1.313
24307,92.893,1.313
24308,92.893,1.313
24309,92.893,1.313
24310,92.893,1.313
24311,92.893,1.313
24312,92.893,1.313
24313,92.893,1.299
24314,92.893,1.299
24315,92.893,1.299
24316,92.893,1.299
24317,92.893,1.299
24318,92.893,1.299
24319,92.893,1.299
24320,92.893,1.299
24321,92.893,1.299
24322,92.893,1.299
24323,92.893,1.299
24324,92.893,1.299
24325,92.893,1.299
24326,92.893,1.299
24327,92.893,1.299
24328,92.893,1.299
24329,92.893,1.299
24330,92.893,1.299
24331,92.893,1.299
24332,92.893,1.299
24333,92.893,1.299
24334,92.893,1.299
24335,92.893,1.299
24336,92.893,1.299
24337,92.893,1.299
24338,92.893,1.299
24339,92.893,1.299
24340,92.893,1.299
24341,92.893,1.299
24342,92.893,1.299
24343,92.893,1.299
24344,92.893,1.299
24345,92.893,1.299
24346,92.893,1.299
24347,92.893,1.299
24348,92.893,1.299
24349,92.893,1.299
24350,92.893,1.299
24351,92.893,1.299
24352,92.893,1.299
24353,92.893,1.299
24354,92.893,1.299
24355,92.893,1.299
24356,92.893,1.299
24357,92.893,1.299
24358,92.893,1.299
24359,92.893,1.299
24360,92.893,1.299
24361,92.893,1.299
24362,92.893,1.299
24363,92.893,1.299
24364,92.893,1.299
24365,92.893,1.299
24366,92.893,1.299
24367,92.893,1.299
24368,92.893,1.299
24369,92.893,1.299
24370,92.893,1.299
24371,92.893,1.299
24372,92.893,1.299
24373,92.893,1.299
24374,92.893,1.299
24375,92.893,1.299
24376,92.893,1.299
24377,92.893,1.299
24378,92.893,1.299
24379,92.893,1.299
24380,92.893,1.299
24381,92.893,1.299
24382,92.893,1.299
24383,92.893,1.299
24384,92.893,1.299
24385,92.893,1.299
24386,92.893,1.299
24387,92.893,1.299
24388,92.893,1.299
24389,92.893,1.299
24390,92.893,1.299
24391,92.893,1.299
24392,92.893,1.299
24393,92.893,1.299
24394,92.893,1.299
24395,92.893,1.299
24396,92.893,1.299
24397,92.893,1.299
24398,92.893,1.299
24399,92.893,1.299
24400,92.893,1.299
24401,92.893,1.299
24402,92.893,1.299
24403,92.893,1.299
24404,92.893,1.299
24405,92.893,1.299
24406,92.893,1.299
24407,92.893,1.299
24408,92.893,1.299
24409,92.893,1.299
24410,92.893,1.299
24411,92.893,1.299
24412,92.893,1.299
24413,92.893,1.299
24414,92.893,1.299
24415,92.893,1.299
24416,92.893,1.299
24417,92.893,1.299
24418,92.893,1.299
24419,92.893,1.299
24420,92.893,1.299
24421,92.893,1.299
24422,92.893,1.299
24423,92.893,1.299
24424,92.893,1.299
24425,92.893,1.299
24426,92.893,1.299
24427,92.893,1.299
24428,92.893,1.299
24429,92.893,1.299
24430,92.893,1.299
24431,92.893,1.299
24432,92.893,1.299
24433,92.893,1.299
24434,92.893,1.299
24435,92.893,1.299
24436,92.893,1.299
24437,92.893,1.299
24438,92.893,1.299
24439,92.893,1.299
24440,92.893,1.299
24441,92.893,1.299
24442,92.893,1.299
24443,92.893,1.299
24444,92.893,1.299
24445,92.893,1.299
24446,92.893,1.299
24447,92.893,1.299
24448,92.893,1.299
24449,92.893,1.299
24450,92.893,1.299
24451,92.893,1.299
24452,92.893,1.299
24453,92.893,1.299
24454,92.893,1.299
24455,92.893,1.299
24456,92.893,1.299
24457,92.893,1.299
24458,92.893,1.299
24459,92.893,1.299
24460,92.893,1.299
24461,92.893,1.299
24462,92.893,1.299
24463,92.893,1.299
24464,92.893,1.299
24465,92.893,1.299
24466,92.893,1.299
24467,92.893,1.299
24468,92.893,1.299
24469,92.893,1.299
24470,92.893,1.299
24471,92.893,1.299
24472,92.893,1.299
24473,92.893,1.299
24474,92.893,1.299
24475,92.893,1.299
24476,92.893,1.299
24477,92.893,1.299
24478,92.893,1.299
24479,92.893,1.299
24480,92.893,1.299
24481,92.893,1.299
24482,92.893,1.299
24483,92.893,1.299
24484,92.893,1.299
24485,92.893,1.299
24486,92.893,1.299
24487,92.893,1.299
24488,92.893,1.299
24489,92.893,1.299
24490,92.893,1.299
24491,92.893,1.299
24492,92.893,1.299
24493,92.893,1.299
24494,92.893,1.299
24495,92.893,1.299
24496,92.893,1.299
24497,92.893,1.299
24498,92.893,1.299
24499,92.893,1.299
24500,92.893,1.299
24501,92.893,1.299
24502,92.893,1.299
24503,92.893,1.299
24504,92.893,1.299
24505,92.893,1.299
24506,92.893,1.299
24507,92.893,1.299
24508,92.893,1.299
24509,92.893,1.299
24510,92.893,1.299
24511,92.893,1.299
24512,92.893,1.299
24513,92.893,1.299
24514,92.893,1.299
24515,92.893,1.299
24516,92.893,1.299
24517,92.893,1.299
24518,92.893,1.299
24519,92.893,1.299
24520,92.893,1.299
24521,92.893,1.299
24522,92.893,1.299
24523,92.893,1.299
24524,92.893,1.299
24525,92.893,1.299
24526,92.893,1.299
24527,92.893,1.299
24528,92.893,1.299
24529,92.893,1.299
24530,92.893,1.299
24531,92.893,1.299
24532,92.893,1.299
24533,92.893,1.299
24534,92.893,1.299
24535,92.893,1.299
24536,92.893,1.299
24537,92.893,1.299
24538,92.893,1.299
24539,92.893,1.299
24540,92.893,1.299
24541,92.893,1.299
24542,92.893,1.299
24543,92.893,1.299
24544,92.893,1.299
24545,92.893,1.299
24546,92.893,1.299
24547,92.893,1.299
24548,92.893,1.299
24549,92.893,1.299
24550,92.893,1.299
24551,92.893,1.299
24552,92.893,1.299
24553,92.893,1.299
24554,92.893,1.299
24555,92.893,1.299
24556,92.893,1.299
24557,92.893,1.299
24558,92.893,1.299
24559,92.893,1.299
24560,92.893,1.299
24561,92.893,1.299
24562,92.893,1.299
24563,92.893,1.299
24564,92.893,1.299
24565,92.893,1.299
24566,92.893,1.299
24567,92.893,1.299
24568,92.893,1.299
24569,92.893,1.299
24570,92.893,1.299
24571,92.893,1.299
24572,92.893,1.299
24573,92.893,1.299
24574,92.893,1.299
24575,92.893,1.299
24576,92.893,1.299
24577,92.893,1.299
24578,92.893,1.299
24579,92.893,1.299
24580,92.893,1.299
24581,92.893,1.299
24582,92.893,1.299
24583,92.893,1.299
24584,92.893,1.299
24585,92.893,1.299
24586,92.893,1.299
24587,92.893,1.299
24588,92.893,1.299
24589,92.893,1.299
24590,92.893,1.299
24591,92.893,1.299
24592,92.893,1.299
24593,92.893,1.299
24594,92.893,1.299
24595,92.893,1.299
24596,92.893,1.299
24597,92.893,1.299
24598,92.893,1.299
24599,92.893,1.299
24600,92.893,1.299
24601,92.893,1.299
24602,92.893,1.299
24603,92.893,1.299
24604,92.893,1.299
24605,92.893,1.299
24606,92.893,1.299
24607,92.893,1.299
24608,92.893,1.299
24609,92.893,1.299
24610,92.893,1.299
24611,92.893,1.299
24612,92.893,1.299
24613,92.893,1.299
24614,92.893,1.299
24615,92.893,1.299
24616,92.893,1.299
24617,92.893,1.299
24618,92.893,1.299
24619,92.893,1.299
24620,92.893,1.299
24621,92.893,1.299
24622,92.893,1.299
24623,92.893,1.299
24624,92.893,1.299
24625,92.893,1.299
24626,92.893,1.299
24627,92.893,1.299
24628,92.893,1.299
24629,92.893,1.299
24630,92.893,1.299
24631,92.893,1.299
24632,92.893,1.299
24633,92.893,1.299
24634,92.893,1.299
24635,92.893,1.299
24636,92.893,1.299
24637,92.893,1.299
24638,92.893,1.299
24639,92.893,1.299
24640,92.893,1.299
24641,92.893,1.299
24642,92.893,1.299
24643,92.893,1.299
24644,92.893,1.299
24645,92.893,1.299
24646,92.893,1.299
24647,92.893,1.299
24648,92.893,1.299
24649,92.893,1.299
24650,92.893,1.299
24651,92.893,1.299
24652,92.893,1.299
24653,92.893,1.299
24654,92.893,1.299
24655,92.893,1.299
24656,92.893,1.299
24657,92.893,1.299
24658,92.893,1.299
24659,92.893,1.299
24660,92.893,1.299
24661,92.893,1.299
24662,92.893,1.299
24663,92.893,1.299
24664,92.893,1.299
24665,92.893,1.299
24666,92.893,1.299
24667,92.893,1.299
24668,92.893,1.299
24669,92.893,1.299
24670,92.893,1.299
24671,92.893,1.299
24672,92.893,1.299
24673,92.893,1.299
24674,92.893,1.299
24675,92.893,1.299
24676,92.893,1.299
24677,92.893,1.299
24678,92.893,1.299
24679,92.893,1.299
24680,92.893,1.299
24681,92.893,1.299
24682,92.893,1.299
24683,92.893,1.299
24684,92.893,1.299
24685,92.893,1.299
24686,92.893,1.299
24687,92.893,1.299
24688,92.893,1.299
24689,92.893,1.299
24690,92.893,1.299
24691,92.893,1.299
24692,92.893,1.299
24693,92.893,1.299
24694,92.893,1.299
24695,92.893,1.299
24696,92.893,1.299
24697,92.893,1.299
24698,92.893,1.299
24699,92.893,1.299
24700,92.893,1.299
24701,92.893,1.299
24702,92.893,1.299
24703,92.893,1.299
24704,92.893,1.299
24705,92.893,1.299
24706,92.893,1.299
24707,92.893,1.299
24708,92.893,1.299
24709,92.893,1.299
24710,92.893,1.299
24711,92.893,1.299
24712,92.893,1.299
24713,93.918,4.959
24714,93.918,4.959
24715,93.918,4.959
24716,93.918,4.959
24717,93.918,4.959
24718,93.918,4.959
24719,93.918,4.959
24720,93.918,4.959
24721,93.918,4.959
24722,93.918,4.959
24723,93.918,4.959
24724,93.918,4.959
24725,93.918,4.959
24726,93.918,4.959
24727,93.918,4.959
24728,93.918,4.959
24729,93.918,4.959
24730,93.918,4.959
24731,93.918,4.959
24732,93.918,4.959
24733,93.918,4.959
24734,93.918,4.96
24735,93.918,4.96
24736,93.918,4.96
24737,93.918,4.96
24738,93.918,4.96
24739,93.918,4.96
24740,93.918,4.96
24741,93.918,4.96
24742,93.918,4.96
24743,93.918,4.96
24744,93.918,4.96
24745,93.918,4.96
24746,93.918,4.96
24747,93.918,4.96
24748,93.918,4.96
24749,93.918,4.96
24750,93.918,4.96
24751,93.918,4.96
24752,93.918,4.96
24753,93.918,4.96
24754,93.918,4.96
24755,93.918,4.96
24756,93.918,4.96
24757,93.918,4.96
24758,93.918,4.96
24759,93.918,4.96
24760,93.918,4.96
24761,93.918,4.96
24762,93.918,4.96
24763,93.918,4.96
24764,93.918,4.96
24765,93.918,4.96
24766,93.918,4.96
24767,93.918,4.96
24768,93.918,4.96
24769,93.918,4.96
24770,93.918,4.96
24771,93.918,4.96
24772,93.918,4.96
24773,93.918,4.96
24774,93.918,4.96
24775,93.918,4.96
24776,93.918,4.96
24777,93.918,4.96
24778,93.918,4.96
24779,93.918,4.96
24780,93.918,4.96
24781,93.918,4.96
24782,93.918,4.96
24783,93.918,4.96
24784,93.918,4.96
24785,93.918,4.96
24786,93.918,4.96
24787,93.918,4.96
24788,93.918,4.96
24789,93.918,4.96
24790,93.918,4.96
24791,93.918,4.96
24792,93.918,4.96
24793,93.918,4.96
24794,93.918,4.96
24795,93.918,4.96
24796,93.918,4.96
24797,93.918,4.96
24798,93.918,4.96
24799,93.918,4.96
24800,93.918,4.96
24801,93.918,4.96
24802,93.918,4.96
24803,93.918,4.96
24804,93.918,4.96
24805,93.918,4.96
24806,93.918,4.96
24807,93.918,4.96
24808,93.918,4.96
24809,93.918,4.96
24810,93.918,4.96
24811,93.918,4.96
24812,93.918,4.96
24813,93.918,4.96
24814,93.918,4.96
24815,93.918,4.96
24816,93.918,4.96
24817,93.918,4.96
24818,93.918,4.96
24819,93.918,4.96
24820,93.918,4.96
24821,93.918,4.96
24822,93.918,4.96
24823,93.918,4.96
24824,93.918,4.96
24825,93.918,4.96
24826,93.918,4.96
24827,93.918,4.96
24828,93.918,4.96
24829,93.918,4.96
24830,93.918,4.96
24831,93.918,4.96
24832,93.918,4.96
24833,93.918,4.96
24834,93.918,4.96
24835,93.918,4.96
24836,93.918,4.96
24837,93.918,4.96
24838,93.918,4.96
24839,93.918,4.96
24840,93.918,4.96
24841,93.918,4.96
24842,93.918,4.96
24843,93.918,4.96
24844,93.918,4.96
24845,93.918,4.96
24846,93.918,4.96
24847,93.918,4.96
24848,93.918,4.96
24849,93.918,4.96
24850,93.918,4.96
24851,93.918,4.96
24852,93.918,4.96
24853,93.918,4.96
24854,93.918,4.96
24855,93.918,4.96
24856,93.918,4.96
24857,93.918,4.96
24858,93.918,4.96
24859,93.918,4.96
24860,93.918,4.96
24861,93.918,4.96
24862,93.918,4.96
24863,93.918,4.96
24864,93.918,4.96
24865,93.918,4.96
24866,93.918,4.96
24867,93.918,4.96
24868,93.918,4.96
24869,93.918,4.96
24870,93.918,4.96
24871,93.918,4.96
24872,93.918,4.96
24873,93.918,4.96
24874,93.918,4.96
24875,93.918,4.96
24876,93.918,4.96
24877,93.918,4.96
24878,93.918,4.96
24879,93.918,4.96
24880,93.918,4.96
24881,93.918,4.96
24882,93.918,4.96
24883,93.918,4.96
24884,93.918,4.96
24885,93.918,4.96
24886,93.918,4.96
24887,93.918,4.96
24888,93.918,4.96
24889,93.918,4.96
24890,93.918,4.96
24891,93.918,4.96
24892,93.918,4.96
24893,93.918,4.96
24894,93.918,4.96
24895,93.918,4.96
24896,93.918,4.96
24897,93.918,4.96
24898,93.918,4.96
24899,93.918,4.96
24900,93.918,4.96
24901,93.918,4.96
24902,93.918,4.96
24903,93.918,4.96
24904,93.918,4.96
24905,93.918,4.96
24906,93.918,4.96
24907,93.918,4.96
24908,93.918,4.96
24909,93.918,4.96
24910,93.918,4.96
24911,93.918,4.96
24912,93.918,4.96
24913,93.918,4.96
24914,93.918,4.96
24915,93.918,4.96
24916,93.918,4.96
24917,93.918,4.96
24918,93.918,4.96
24919,93.918,4.96
24920,93.918,4.96
24921,93.918,4.96
24922,93.918,4.96
24923,93.918,4.96
24924,93.918,4.96
24925,93.918,4.96
24926,93.918,4.96
24927,93.918,4.96
24928,93.918,4.96
24929,93.918,4.96
24930,93.918,4.96
24931,93.918,4.96
24932,93.918,4.96
24933,93.918,4.96
24934,93.918,4.96
24935,93.918,4.96
24936,93.918,4.96
24937,93.918,4.96
24938,93.918,4.96
24939,93.918,4.96
24940,93.918,4.96
24941,93.918,4.96
24942,93.918,4.96
24943,93.918,4.96
24944,93.918,4.96
24945,93.918,4.96
24946,93.918,4.96
24947,93.918,4.96
24948,93.918,4.96
24949,93.918,4.96
24950,93.918,4.96
24951,93.918,4.96
24952,93.918,4.96
24953,93.918,4.96
24954,93.918,4.96
24955,93.918,4.96
24956,93.918,4.96
24957,93.918,4.96
24958,93.918,4.96
24959,93.918,4.96
24960,93.918,4.96
24961,93.918,4.96
24962,93.918,4.96
24963,93.918,4.96
24964,93.918,4.96
24965,93.918,4.96
24966,93.918,4.96
24967,93.918,4.96
24968,93.918,4.96
24969,93.918,4.96
24970,93.918,4.96
24971,93.918,4.96
24972,93.918,4.96
24973,93.918,4.96
24974,93.918,4.96
24975,93.918,4.96
24976,93.918,4.96
24977,93.918,4.96
24978,93.918,4.96
24979,93.918,4.96
24980,93.918,4.96
24981,93.918,4.96
24982,93.918,4.96
24983,93.918,4.96
24984,93.918,4.96
24985,93.918,4.96
24986,93.918,4.96
24987,93.918,4.96
24988,93.918,4.96
24989,93.918,4.96
24990,93.918,4.96
24991,93.918,4.96
24992,93.918,4.96
24993,93.918,4.96
24994,93.918,4.96
24995,93.918,4.96
24996,93.918,4.96
24997,93.918,4.96
24998,93.918,4.96
24999,93.918,4.96
25000,93.918,4.96
25001,93.918,4.96
25002,93.918,4.96
25003,93.918,4.96
25004,93.918,4.96
25005,93.918,4.96
25006,93.918,4.96
25007,93.918,4.96
25008,93.918,4.96
25009,93.918,4.96
25010,93.918,4.96
25011,93.918,4.96
25012,93.918,4.96
25013,93.918,4.96
25014,93.918,4.96
25015,93.918,4.96
25016,93.918,4.96
25017,93.918,4.96
25018,93.918,4.96
25019,93.918,4.96
25020,93.918,4.96
25021,93.918,4.96
25022,93.918,4.96
25023,93.918,4.96
25024,93.918,4.96
25025,93.918,4.96
25026,93.918,4.96
25027,93.918,4.96
25028,93.918,4.96
25029,93.918,4.96
25030,93.918,4.96
25031,93.918,4.96
25032,93.918,4.96
25033,93.918,4.96
25034,93.918,4.96
25035,93.918,4.96
25036,93.918,4.96
25037,93.918,4.96
25038,93.918,4.96
25039,93.918,4.96
25040,93.918,4.96
25041,93.918,4.96
25042,93.918,4.96
25043,93.918,4.96
25044,93.918,4.96
25045,93.918,4.96
25046,93.918,4.96
25047,93.918,4.96
25048,93.918,4.96
25049,93.918,4.96
25050,93.918,4.96
25051,93.918,4.96
25052,93.918,4.96
25053,93.918,4.96
25054,93.918,4.96
25055,93.918,4.96
25056,93.918,4.96
25057,93.918,4.96
25058,93.918,4.96
25059,93.918,4.96
25060,93.918,4.96
25061,93.918,4.96
25062,93.918,4.96
25063,93.918,4.96
25064,93.918,4.96
25065,93.918,4.96
25066,93.918,4.96
25067,93.918,4.96
25068,93.918,4.96
25069,93.918,4.96
25070,93.918,4.96
25071,93.918,4.96
25072,93.918,4.96
25073,93.918,4.96
25074,93.918,4.96
25075,93.918,4.96
25076,93.918,4.96
25077,93.918,4.96
25078,93.918,4.96
25079,93.918,4.96
25080,93.918,4.96
25081,93.918,4.96
25082,93.918,4.96
25083,93.918,4.96
25084,93.918,4.96
25085,93.918,4.96
25086,93.918,4.96
25087,93.918,4.96
25088,93.918,4.962
25089,93.918,4.962
25090,93.918,4.962
25091,93.918,4.962
25092,93.918,4.962
25093,93.918,4.962
25094,93.918,4.962
25095,93.918,4.962
25096,93.918,4.962
25097,93.918,4.962
25098,93.918,4.962
25099,93.918,4.962
25100,93.918,4.962
25101,93.918,4.962
25102,93.918,4.962
25103,93.918,4.962
25104,93.918,4.962
25105,93.918,4.962
25106,93.918,4.962
25107,93.918,4.962
25108,93.918,4.962
25109,93.918,4.962
25110,93.918,4.962
25111,93.918,4.962
25112,93.918,4.962
25113,93.918,4.962
25114,93.918,4.962
25115,93.918,4.962
25116,93.918,4.962
25117,93.918,4.962
25118,93.918,4.962
25119,93.918,4.962
25120,93.918,4.962
25121,93.918,4.962
25122,93.918,4.962
25123,93.918,4.962
25124,93.918,4.962
25125,93.918,4.962
25126,93.918,4.962
25127,93.918,4.962
25128,93.918,4.962
25129,93.918,4.962
25130,93.918,4.962
25131,93.918,4.962
25132,93.918,4.962
25133,93.918,4.962
25134,93.918,4.962
25135,93.918,4.962
25136,93.918,4.962
25137,93.918,4.962
25138,93.918,4.962
25139,93.918,4.962
25140,93.918,4.962
25141,93.918,4.962
25142,93.918,4.962
25143,93.918,4.962
25144,93.918,4.962
25145,93.918,4.962
25146,93.918,4.962
25147,93.918,4.962
25148,93.918,4.962
25149,93.918,4.962
25150,93.918,4.962
25151,93.918,4.962
25152,93.918,4.962
25153,93.918,4.962
25154,93.918,4.962
25155,93.918,4.962
25156,93.918,4.962
25157,93.918,4.962
25158,93.918,4.962
25159,93.918,4.962
25160,93.918,4.962
25161,93.918,4.962
25162,93.918,4.962
25163,93.918,4.962
25164,93.918,4.962
25165,93.918,4.962
25166,93.918,4.962
25167,93.918,4.962
25168,93.918,4.962
25169,93.918,4.962
25170,93.918,4.962
25171,93.918,4.962
25172,93.918,4.962
25173,93.918,4.962
25174,93.918,4.962
25175,93.918,4.962
25176,93.918,4.962
25177,93.918,4.962
25178,93.918,4.962
25179,93.918,4.962
25180,93.918,4.962
25181,93.918,4.962
25182,93.918,4.962
25183,93.918,4.962
25184,93.918,4.962
25185,93.918,4.962
25186,93.918,4.962
25187,93.918,4.962
25188,93.918,4.962
25189,93.918,4.962
25190,93.918,4.962
25191,93.918,4.962
25192,93.918,4.962
25193,93.918,4.962
25194,93.918,4.962
25195,93.918,4.962
25196,93.918,4.962
25197,93.918,4.962
25198,93.918,4.962
25199,93.918,4.962
25200,93.918,4.962
25201,93.918,4.962
25202,93.918,4.962
25203,93.918,4.962
25204,93.918,4.962
25205,93.918,4.962
25206,93.918,4.962
25207,93.918,4.962
25208,93.918,4.962
25209,93.918,4.962
25210,93.918,4.962
25211,93.918,4.962
25212,93.918,4.962
25213,93.918,4.962
25214,93.918,4.962
25215,93.918,4.962
25216,93.918,4.962
25217,93.918,4.962
25218,93.918,4.962
25219,93.918,4.962
25220,93.918,4.962
25221,93.918,4.962
25222,93.918,4.962
25223,93.918,4.962
25224,93.918,4.962
25225,93.918,4.962
25226,93.918,4.962
25227,93.918,4.962
25228,93.918,4.962
25229,93.918,4.962
25230,93.918,4.962
25231,93.918,4.962
25232,93.918,4.962
25233,93.918,4.962
25234,93.918,4.962
25235,93.918,4.962
25236,93.918,4.962
25237,93.918,4.962
25238,93.918,4.962
25239,93.918,4.962
25240,93.918,4.962
25241,93.918,4.962
25242,93.918,4.962
25243,93.918,4.962
25244,93.918,4.962
25245,93.918,4.962
25246,93.918,4.962
25247,93.918,4.962
25248,93.918,4.962
25249,93.918,4.962
25250,93.918,4.962
25251,93.918,4.962
25252,93.918,4.962
25253,93.918,4.962
25254,93.918,4.962
25255,93.918,4.962
25256,93.918,4.962
25257,93.918,4.962
25258,93.918,4.962
25259,93.918,4.962
25260,93.918,4.962
25261,93.918,4.962
25262,93.918,4.962
25263,93.918,4.962
25264,93.918,4.962
25265,93.918,4.962
25266,93.918,4.962
25267,93.918,4.962
25268,93.918,4.962
25269,93.918,4.962
25270,93.918,4.962
25271,93.918,4.962
25272,93.918,4.962
25273,93.918,4.962
25274,93.918,4.962
25275,93.918,4.962
25276,93.918,4.962
25277,93.918,4.962
25278,93.918,4.962
25279,93.918,4.962
25280,93.918,4.962
25281,93.918,4.962
25282,93.918,4.962
25283,93.918,4.962
25284,93.918,4.962
25285,93.918,4.962
25286,93.918,4.962
25287,93.918,4.962
25288,93.918,4.962
25289,93.918,4.962
25290,93.918,4.962
25291,93.918,4.962
25292,93.918,4.962
25293,93.918,4.962
25294,93.918,4.962
25295,93.918,4.962
25296,93.918,4.962
25297,93.918,4.962
25298,93.918,4.962
25299,93.918,4.962
25300,93.918,4.962
25301,93.918,4.962
25302,93.918,4.962
25303,93.918,4.962
25304,93.918,4.962
25305,93.918,4.962
25306,93.918,4.962
25307,93.918,4.962
25308,93.918,4.962
25309,93.918,4.962
25310,93.918,4.962
25311,93.918,4.962
25312,93.918,4.962
25313,93.918,4.962
25314,93.918,4.962
25315,93.918,4.962
25316,93.918,4.962
25317,93.918,4.962
25318,93.918,4.962
25319,93.918,4.962
25320,93.918,4.962
25321,93.918,4.962
25322,93.918,4.962
25323,93.918,4.962
25324,93.918,4.962
25325,93.918,4.962
25326,93.918,4.962
25327,93.918,4.962
25328,93.918,4.962
25329,93.918,4.962
25330,93.918,4.962
25331,93.918,4.962
25332,93.918,4.962
25333,93.918,4.962
25334,93.918,4.962
25335,93.918,4.962
25336,93.918,4.962
25337,93.918,4.962
25338,93.918,4.962
25339,93.918,4.962
25340,93.918,4.962
25341,93.918,4.962
25342,93.918,4.962
25343,93.918,4.962
25344,93.918,4.962
25345,93.918,4.962
25346,93.918,4.962
25347,93.918,4.962
25348,93.918,4.962
25349,93.918,4.962
25350,93.918,4.962
25351,93.918,4.962
25352,93.918,4.962
25353,93.918,4.962
25354,93.918,4.962
25355,93.918,4.962
25356,93.918,4.962
25357,93.918,4.962
25358,93.918,4.962
25359,93.918,4.962
25360,93.918,4.962
25361,93.918,4.962
25362,93.918,4.962
25363,93.918,4.962
25364,93.918,4.962
25365,93.918,4.962
25366,93.918,4.962
25367,93.918,4.962
25368,93.918,4.962
25369,93.918,4.962
25370,93.918,4.962
25371,93.918,4.962
25372,93.918,4.962
25373,93.918,4.962
25374,93.918,4.962
25375,93.918,4.962
25376,93.918,4.962
25377,93.918,4.962
25378,93.918,4.962
25379,93.918,4.962
25380,93.918,4.962
25381,93.918,4.962
25382,93.918,4.962
25383,93.918,4.962
25384,93.918,4.962
25385,93.918,4.962
25386,93.918,4.962
25387,93.918,4.962
25388,93.918,4.962
25389,93.918,4.962
25390,93.918,4.962
25391,93.918,4.962
25392,93.918,4.962
25393,93.918,4.962
25394,93.918,4.962
25395,93.918,4.962
25396,93.918,4.962
25397,93.918,4.962
25398,93.918,4.962
25399,93.918,4.962
25400,93.918,4.962
25401,93.918,4.962
25402,93.918,4.962
25403,93.918,4.962
25404,93.918,4.962
25405,93.918,4.962
25406,93.918,4.962
25407,93.918,4.962
25408,93.918,4.962
25409,93.918,4.962
25410,93.918,4.962
25411,93.918,4.962
25412,93.918,4.962
25413,93.918,4.962
25414,93.918,4.962
25415,93.918,4.962
25416,93.918,4.962
25417,93.918,4.962
25418,93.918,4.962
25419,93.918,4.962
25420,93.918,4.962
25421,93.918,4.962
25422,93.918,4.962
25423,93.918,4.962
25424,93.918,4.962
25425,93.918,4.962
25426,93.918,4.962
25427,93.918,4.962
25428,93.918,4.962
25429,93.918,4.962
25430,93.918,4.962
25431,93.918,4.962
25432,93.918,4.962
25433,93.918,4.962
25434,93.918,4.962
25435,93.918,4.962
25436,93.918,4.962
25437,93.918,4.962
25438,93.918,4.962
25439,93.918,4.962
25440,93.918,4.962
25441,93.918,4.962
25442,93.918,4.962
25443,93.918,4.962
25444,93.918,4.962
25445,93.918,4.962
25446,93.918,4.962
25447,93.918,4.962
25448,93.918,4.962
25449,93.918,4.962
25450,93.918,4.962
25451,93.918,4.962
25452,93.918,4.962
25453,93.918,4.962
25454,93.918,4.962
25455,93.918,4.962
25456,93.918,4.962
25457,93.918,4.962
25458,93.918,4.962
