client_id,age,job,marital,education,credit_default,mortgage
24414,32,admin,married,high_school,0,1
24415,31,technician,single,university_degree,0,0
24416,52,services,married,high_school,0,1
24417,37,admin,married,high_school,0,0
24418,31,admin,married,high_school,0,1
24419,36,blue_collar,married,basic_6y,0,0
24420,32,technician,single,professional_course,0,1
24421,32,technician,single,professional_course,0,1
24422,36,admin,married,university_degree,0,0
24423,36,blue_collar,married,basic_9y,0,0
24424,45,technician,unknown,basic_6y,0,0
24425,26,student,single,basic_4y,0,0
24426,31,technician,single,university_degree,0,1
24427,40,blue_collar,married,basic_4y,0,0
24428,52,blue_collar,married,basic_9y,0,0
24429,34,technician,married,professional_course,0,1
24430,36,blue_collar,divorced,basic_9y,0,1
24431,51,blue_collar,married,basic_4y,0,0
24432,26,blue_collar,married,basic_6y,0,1
24433,34,blue_collar,married,basic_9y,0,0
24434,27,self_employed,married,university_degree,0,1
24435,30,admin,single,university_degree,0,1
24436,32,housemaid,single,basic_9y,0,1
24437,30,admin,single,university_degree,0,1
24438,54,management,married,high_school,0,1
24439,38,blue_collar,married,basic_6y,0,1
24440,51,entrepreneur,divorced,university_degree,0,1
24441,51,entrepreneur,divorced,university_degree,0,1
24442,51,entrepreneur,divorced,university_degree,0,0
24443,39,blue_collar,single,basic_9y,0,1
24444,39,blue_collar,single,basic_9y,0,1
24445,35,blue_collar,married,basic_4y,0,1
24446,27,admin,single,university_degree,0,1
24447,53,admin,married,university_degree,0,1
24448,33,technician,single,university_degree,0,1
24449,46,blue_collar,married,basic_4y,0,1
24450,31,admin,divorced,high_school,0,1
24451,27,admin,single,university_degree,0,0
24452,31,admin,divorced,high_school,0,0
24453,48,blue_collar,married,basic_9y,0,0
24454,30,technician,single,professional_course,0,1
24455,30,blue_collar,married,basic_6y,0,1
24456,35,technician,married,professional_course,0,1
24457,42,blue_collar,married,basic_6y,0,0
24458,52,blue_collar,married,basic_9y,0,1
24459,28,blue_collar,married,basic_6y,0,0
24460,32,services,married,high_school,0,0
24461,35,technician,married,university_degree,0,1
24462,39,services,married,high_school,0,1
24463,31,services,single,high_school,0,0
24464,27,admin,single,university_degree,0,1
24465,39,services,married,high_school,0,1
24466,42,management,married,university_degree,0,1
24467,39,services,married,high_school,0,0
24468,30,blue_collar,married,basic_9y,0,0
24469,55,blue_collar,divorced,basic_4y,0,1
24470,47,blue_collar,married,,0,1
24471,51,entrepreneur,married,professional_course,0,0
24472,41,technician,single,professional_course,0,0
24473,32,technician,single,high_school,0,0
24474,51,entrepreneur,married,professional_course,0,0
24475,51,entrepreneur,married,professional_course,0,0
24476,46,management,single,university_degree,0,0
24477,57,technician,married,university_degree,0,0
24478,31,technician,married,university_degree,0,0
24479,29,technician,single,basic_9y,0,1
24480,29,technician,single,basic_9y,0,1
24481,50,blue_collar,married,basic_4y,0,0
24482,47,blue_collar,married,basic_4y,0,1
24483,38,blue_collar,married,high_school,0,1
24484,47,blue_collar,married,basic_4y,0,1
24485,31,blue_collar,single,basic_9y,0,1
24486,30,blue_collar,married,basic_9y,0,1
24487,34,admin,single,university_degree,0,0
24488,56,management,married,professional_course,0,1
24489,27,technician,single,basic_9y,0,0
24490,46,technician,married,university_degree,0,1
24491,29,blue_collar,married,basic_9y,0,1
24492,31,admin,married,university_degree,0,1
24493,34,blue_collar,married,basic_9y,0,0
24494,47,admin,single,high_school,0,0
24495,36,services,married,basic_6y,0,1
24496,30,services,single,high_school,0,0
24497,33,services,single,high_school,0,0
24498,45,blue_collar,divorced,basic_4y,0,1
24499,39,blue_collar,married,basic_4y,0,0
24500,30,services,single,high_school,0,1
24501,34,blue_collar,single,basic_6y,0,0
24502,30,services,single,high_school,0,1
24503,26,services,single,high_school,0,1
24504,48,admin,divorced,basic_4y,0,1
24505,35,blue_collar,single,basic_4y,0,1
24506,26,services,single,high_school,0,1
24507,43,blue_collar,married,basic_9y,0,0
24508,36,admin,single,professional_course,0,1
24509,27,admin,single,university_degree,0,1
24510,36,services,married,university_degree,0,1
24511,29,admin,divorced,basic_9y,0,1
24512,36,services,married,university_degree,0,0
24513,28,blue_collar,married,basic_4y,0,0
24514,35,admin,single,university_degree,0,0
24515,51,admin,married,basic_9y,0,1
24516,39,blue_collar,married,professional_course,0,0
24517,40,admin,single,high_school,0,1
24518,34,management,married,basic_9y,0,0
24519,34,technician,married,high_school,0,1
24520,47,blue_collar,married,basic_6y,0,1
24521,34,technician,married,high_school,0,0
24522,38,blue_collar,married,high_school,0,0
24523,31,services,single,high_school,0,1
24524,44,admin,single,professional_course,0,1
24525,35,admin,single,university_degree,0,1
24526,55,retired,married,basic_9y,0,0
24527,34,blue_collar,single,basic_9y,0,0
24528,34,technician,married,high_school,0,0
24529,27,unknown,single,high_school,0,1
24530,34,technician,married,basic_9y,0,0
24531,34,technician,married,basic_9y,0,1
24532,37,blue_collar,married,basic_9y,0,0
24533,38,services,married,high_school,0,0
24534,50,blue_collar,married,basic_4y,0,1
24535,27,unknown,single,high_school,0,1
24536,34,services,divorced,basic_9y,0,1
24537,30,admin,single,high_school,0,0
24538,37,admin,single,university_degree,0,0
24539,31,blue_collar,married,basic_6y,0,0
24540,38,blue_collar,married,professional_course,0,0
24541,32,blue_collar,married,basic_9y,0,0
24542,36,technician,single,professional_course,0,1
24543,49,services,married,high_school,0,0
24544,33,unemployed,married,basic_9y,0,1
24545,43,blue_collar,married,basic_6y,0,0
24546,49,services,married,high_school,0,1
24547,34,unemployed,married,basic_9y,0,0
24548,37,blue_collar,married,basic_6y,0,0
24549,28,technician,married,university_degree,0,0
24550,45,admin,single,high_school,0,0
24551,27,blue_collar,married,basic_9y,0,0
24552,37,blue_collar,married,basic_6y,0,0
24553,32,blue_collar,married,basic_9y,0,0
24554,31,management,single,university_degree,0,1
24555,31,management,single,university_degree,0,1
24556,35,technician,married,university_degree,0,1
24557,29,admin,single,basic_9y,0,0
24558,32,technician,single,professional_course,0,1
24559,36,admin,single,university_degree,0,1
24560,50,blue_collar,divorced,basic_6y,0,1
24561,33,blue_collar,married,basic_9y,0,1
24562,31,technician,single,professional_course,0,1
24563,32,technician,married,high_school,0,1
24564,32,blue_collar,married,basic_9y,0,1
24565,33,admin,single,university_degree,0,0
24566,26,admin,single,high_school,0,0
24567,31,technician,single,professional_course,0,1
24568,44,blue_collar,married,basic_9y,0,1
24569,34,admin,unknown,university_degree,0,0
24570,35,admin,single,university_degree,0,1
24571,41,services,divorced,high_school,0,1
24572,34,admin,unknown,university_degree,0,1
24573,27,student,single,university_degree,0,0
24574,32,blue_collar,married,basic_9y,0,1
24575,39,blue_collar,single,basic_9y,0,0
24576,34,admin,unknown,university_degree,0,1
24577,24,services,married,high_school,0,1
24578,37,technician,divorced,professional_course,0,0
24579,36,admin,married,high_school,0,0
24580,39,admin,married,high_school,0,1
24581,29,admin,divorced,high_school,0,1
24582,27,technician,married,professional_course,0,1
24583,35,technician,single,professional_course,0,0
24584,39,admin,single,university_degree,0,1
24585,29,blue_collar,single,high_school,0,1
24586,39,blue_collar,single,basic_9y,0,1
24587,39,blue_collar,single,basic_9y,0,1
24588,47,admin,single,high_school,0,0
24589,54,blue_collar,married,basic_4y,0,0
24590,27,entrepreneur,married,university_degree,0,1
24591,23,blue_collar,single,basic_9y,0,1
24592,31,technician,single,high_school,0,0
24593,30,management,married,university_degree,0,1
24594,33,services,married,basic_6y,0,1
24595,33,admin,married,high_school,0,1
24596,28,blue_collar,single,professional_course,0,0
24597,33,admin,married,high_school,0,1
24598,33,admin,married,high_school,0,1
24599,49,blue_collar,single,basic_4y,0,1
24600,39,blue_collar,married,basic_9y,0,1
24601,32,blue_collar,married,basic_6y,0,1
24602,30,admin,married,high_school,0,1
24603,29,entrepreneur,married,basic_4y,0,0
24604,52,services,married,high_school,0,1
24605,28,blue_collar,married,basic_6y,0,0
24606,32,admin,married,basic_6y,0,1
24607,29,admin,single,basic_9y,0,0
24608,42,blue_collar,married,basic_4y,0,0
24609,31,admin,divorced,university_degree,0,0
24610,39,blue_collar,married,basic_4y,0,0
24611,36,admin,married,university_degree,0,0
24612,28,blue_collar,married,basic_4y,0,0
24613,38,blue_collar,married,basic_9y,0,0
24614,39,services,married,high_school,0,0
24615,30,blue_collar,married,basic_9y,0,1
24616,44,technician,married,professional_course,0,0
24617,31,technician,married,university_degree,0,1
24618,34,services,divorced,basic_9y,0,0
24619,48,admin,divorced,high_school,0,0
24620,28,blue_collar,married,basic_4y,0,0
24621,31,technician,married,university_degree,0,1
24622,55,management,married,university_degree,0,1
24623,27,housemaid,married,basic_6y,0,0
24624,48,admin,divorced,high_school,0,1
24625,25,admin,married,high_school,0,0
24626,49,entrepreneur,married,basic_6y,0,1
24627,35,technician,married,professional_course,0,1
24628,46,management,married,basic_6y,0,1
24629,26,admin,single,university_degree,0,1
24630,30,blue_collar,married,basic_4y,0,0
24631,36,blue_collar,married,basic_6y,0,0
24632,28,services,married,high_school,0,1
24633,31,blue_collar,married,basic_9y,0,1
24634,57,technician,married,high_school,0,1
24635,28,blue_collar,married,basic_6y,0,0
24636,29,admin,single,high_school,0,1
24637,38,blue_collar,divorced,basic_4y,0,0
24638,32,blue_collar,married,basic_9y,0,1
24639,51,admin,married,basic_6y,0,0
24640,57,technician,married,high_school,0,0
24641,35,services,divorced,university_degree,0,1
24642,46,management,married,basic_6y,0,0
24643,57,technician,married,high_school,0,1
24644,50,admin,single,basic_9y,0,0
24645,57,technician,married,high_school,0,0
24646,32,technician,single,high_school,0,1
24647,47,blue_collar,married,basic_4y,0,1
24648,54,management,married,basic_4y,0,1
24649,32,technician,married,professional_course,0,1
24650,53,self_employed,married,basic_4y,0,1
24651,36,admin,married,high_school,0,1
24652,30,services,divorced,high_school,0,0
24653,30,blue_collar,single,basic_9y,0,1
24654,30,blue_collar,married,basic_6y,0,1
24655,40,services,divorced,high_school,0,1
24656,28,blue_collar,married,basic_9y,0,0
24657,29,entrepreneur,married,basic_4y,0,1
24658,46,blue_collar,married,basic_4y,0,1
24659,35,blue_collar,single,basic_4y,0,1
24660,33,blue_collar,single,basic_9y,0,1
24661,45,management,married,basic_9y,0,1
24662,41,services,single,high_school,0,1
24663,45,management,married,basic_9y,0,1
24664,35,blue_collar,married,basic_4y,0,1
24665,32,entrepreneur,married,high_school,0,1
24666,34,technician,married,basic_9y,0,1
24667,35,blue_collar,married,basic_4y,0,1
24668,53,admin,married,high_school,0,1
24669,27,unknown,single,high_school,0,1
24670,40,admin,married,university_degree,0,1
24671,30,services,married,high_school,0,1
24672,38,admin,divorced,university_degree,0,0
24673,28,entrepreneur,single,professional_course,0,1
24674,32,blue_collar,married,basic_6y,0,1
24675,46,admin,married,basic_6y,0,0
24676,43,admin,divorced,basic_9y,0,1
24677,30,technician,single,basic_9y,0,0
24678,30,technician,single,basic_9y,0,1
24679,47,blue_collar,married,high_school,0,1
24680,28,technician,single,professional_course,0,1
24681,57,technician,married,professional_course,0,1
24682,34,blue_collar,single,university_degree,0,1
24683,32,blue_collar,married,basic_4y,0,1
24684,56,blue_collar,married,basic_4y,0,1
24685,32,admin,married,university_degree,0,1
24686,49,blue_collar,married,basic_9y,0,0
24687,49,blue_collar,married,basic_9y,0,0
24688,47,services,divorced,high_school,0,1
24689,30,admin,single,university_degree,0,1
24690,36,services,married,university_degree,0,1
24691,28,technician,single,professional_course,0,1
24692,48,admin,divorced,high_school,0,0
24693,42,admin,married,university_degree,0,0
24694,57,technician,married,high_school,0,1
24695,31,admin,divorced,high_school,0,1
24696,42,management,married,university_degree,0,1
24697,30,blue_collar,married,basic_6y,0,1
24698,52,admin,single,basic_4y,0,0
24699,28,blue_collar,married,basic_6y,0,1
24700,29,services,divorced,high_school,0,0
24701,46,admin,married,basic_6y,0,1
24702,25,student,single,high_school,0,1
24703,27,entrepreneur,married,university_degree,0,1
24704,32,blue_collar,married,basic_6y,0,1
24705,38,services,married,high_school,0,0
24706,36,admin,married,high_school,0,1
24707,49,blue_collar,single,high_school,0,1
24708,30,technician,single,basic_9y,0,0
24709,32,technician,single,high_school,0,0
24710,34,technician,married,basic_9y,0,0
24711,44,blue_collar,married,basic_6y,0,1
24712,31,technician,single,university_degree,0,0
24713,45,blue_collar,married,basic_9y,0,1
24714,29,entrepreneur,married,high_school,0,1
24715,46,services,married,high_school,0,1
24716,33,technician,married,basic_9y,0,1
24717,41,management,married,university_degree,0,1
24718,31,technician,single,professional_course,0,0
24719,30,services,divorced,high_school,0,1
24720,58,retired,married,professional_course,0,1
24721,31,blue_collar,married,basic_9y,0,0
24722,30,admin,married,high_school,0,1
24723,40,blue_collar,divorced,basic_6y,0,0
24724,33,services,married,high_school,0,1
24725,38,blue_collar,married,basic_9y,0,0
24726,29,admin,married,basic_9y,0,1
24727,40,blue_collar,married,basic_9y,0,0
24728,48,blue_collar,married,basic_4y,0,0
24729,51,retired,married,basic_9y,0,0
24730,51,retired,married,basic_9y,0,1
24731,34,technician,married,high_school,0,1
24732,46,blue_collar,married,basic_9y,0,0
24733,34,unemployed,married,high_school,0,0
24734,55,admin,married,high_school,0,1
24735,47,admin,married,university_degree,0,0
24736,41,blue_collar,married,basic_4y,0,1
24737,49,admin,divorced,high_school,0,0
24738,38,admin,divorced,high_school,0,0
24739,51,admin,married,illiterate,0,0
24740,52,management,married,professional_course,0,1
24741,59,retired,married,professional_course,0,1
24742,33,self_employed,married,basic_9y,0,1
24743,40,admin,married,high_school,0,1
24744,48,admin,married,university_degree,0,1
24745,57,admin,divorced,basic_9y,0,1
24746,34,technician,single,university_degree,0,0
24747,53,self_employed,divorced,university_degree,0,0
24748,56,technician,married,university_degree,0,0
24749,29,unemployed,divorced,university_degree,0,1
24750,52,blue_collar,married,basic_9y,0,0
24751,31,services,married,high_school,0,0
24752,30,blue_collar,single,basic_9y,0,1
24753,45,admin,married,basic_9y,0,1
24754,30,technician,single,professional_course,0,1
24755,27,blue_collar,married,basic_9y,0,1
24756,42,blue_collar,married,basic_4y,0,1
24757,35,admin,single,university_degree,0,0
24758,43,unemployed,married,high_school,0,1
24759,35,services,married,professional_course,0,0
24760,52,blue_collar,married,basic_9y,0,0
24761,32,blue_collar,married,basic_6y,0,0
24762,48,admin,married,university_degree,0,1
24763,40,blue_collar,married,basic_6y,0,0
24764,43,management,married,,0,0
24765,34,blue_collar,married,basic_9y,0,1
24766,42,self_employed,married,,0,1
24767,52,management,divorced,university_degree,0,0
24768,31,blue_collar,married,basic_6y,0,0
24769,44,technician,divorced,professional_course,0,0
24770,40,technician,married,university_degree,0,0
24771,42,technician,married,professional_course,0,0
24772,42,services,married,high_school,0,1
24773,31,admin,married,basic_9y,0,1
24774,57,management,divorced,university_degree,0,0
24775,44,blue_collar,married,basic_9y,0,1
24776,52,services,married,basic_6y,0,0
24777,40,technician,married,basic_9y,0,0
24778,47,self_employed,married,university_degree,0,1
24779,42,blue_collar,single,basic_4y,0,0
24780,47,technician,married,professional_course,0,0
24781,31,entrepreneur,married,basic_6y,0,1
24782,45,management,married,,0,0
24783,26,admin,single,university_degree,0,1
24784,52,blue_collar,married,basic_9y,0,0
24785,30,admin,single,university_degree,0,0
24786,51,management,married,basic_4y,0,0
24787,41,blue_collar,married,basic_9y,0,0
24788,46,admin,married,basic_9y,0,0
24789,31,management,married,high_school,0,0
24790,45,admin,divorced,university_degree,0,0
24791,42,admin,single,university_degree,0,0
24792,47,services,single,basic_9y,0,0
24793,56,blue_collar,single,basic_4y,0,1
24794,37,self_employed,single,basic_4y,0,0
24795,41,blue_collar,single,basic_4y,0,0
24796,42,blue_collar,divorced,basic_9y,0,0
24797,23,blue_collar,single,basic_9y,0,0
24798,42,housemaid,divorced,basic_4y,0,0
24799,56,admin,divorced,basic_6y,0,1
24800,39,housemaid,married,basic_4y,0,0
24801,31,housemaid,divorced,high_school,0,1
24802,37,blue_collar,married,basic_9y,0,0
24803,40,technician,married,high_school,0,1
24804,43,management,married,university_degree,0,0
24805,39,technician,married,basic_9y,0,0
24806,40,self_employed,married,high_school,0,1
24807,47,blue_collar,single,basic_9y,0,1
24808,50,blue_collar,married,basic_4y,0,1
24809,30,services,married,high_school,0,1
24810,40,unemployed,single,high_school,0,1
24811,32,services,single,high_school,0,0
24812,25,admin,married,high_school,0,0
24813,29,technician,married,professional_course,0,0
24814,56,retired,married,basic_4y,0,1
24815,31,services,single,high_school,0,1
24816,42,blue_collar,divorced,basic_9y,0,0
24817,50,blue_collar,divorced,high_school,0,1
24818,41,blue_collar,married,basic_4y,0,1
24819,38,blue_collar,married,basic_9y,0,1
24820,46,entrepreneur,married,university_degree,0,0
24821,32,management,single,university_degree,0,0
24822,31,technician,married,university_degree,0,1
24823,35,blue_collar,married,basic_9y,0,0
24824,44,services,married,high_school,0,0
24825,39,services,married,high_school,0,1
24826,36,admin,married,university_degree,0,0
24827,39,unemployed,married,high_school,0,0
24828,56,blue_collar,married,basic_9y,0,0
24829,28,housemaid,single,basic_6y,0,0
24830,40,blue_collar,married,basic_9y,0,0
24831,23,admin,single,university_degree,0,1
24832,49,unemployed,divorced,basic_9y,0,0
24833,28,blue_collar,married,basic_9y,0,1
24834,49,admin,divorced,high_school,0,0
24835,39,housemaid,married,basic_4y,0,1
24836,36,blue_collar,married,basic_6y,0,0
24837,45,services,single,basic_9y,0,0
24838,51,blue_collar,married,basic_4y,0,0
24839,33,services,divorced,,0,0
24840,47,services,married,basic_6y,0,1
24841,33,unemployed,divorced,basic_9y,0,0
24842,36,housemaid,married,university_degree,0,1
24843,41,admin,single,high_school,0,0
24844,42,entrepreneur,married,high_school,0,0
24845,42,entrepreneur,married,high_school,0,1
24846,28,technician,married,university_degree,0,0
24847,39,blue_collar,married,high_school,0,1
24848,27,admin,single,university_degree,0,0
24849,30,blue_collar,married,basic_9y,0,1
24850,37,services,divorced,high_school,0,0
24851,40,technician,married,basic_9y,0,0
24852,37,entrepreneur,married,university_degree,0,1
24853,29,services,married,high_school,0,1
24854,48,blue_collar,divorced,basic_4y,0,1
24855,43,services,single,high_school,0,0
24856,28,admin,single,university_degree,0,1
24857,36,blue_collar,married,high_school,0,0
24858,43,admin,married,high_school,0,1
24859,33,blue_collar,married,basic_9y,0,0
24860,43,admin,married,high_school,0,0
24861,38,admin,divorced,high_school,0,1
24862,29,services,married,high_school,0,1
24863,55,blue_collar,married,basic_4y,0,0
24864,34,blue_collar,married,basic_9y,0,1
24865,59,technician,divorced,university_degree,0,0
24866,49,blue_collar,married,basic_4y,0,0
24867,43,entrepreneur,married,basic_9y,0,1
24868,52,management,married,university_degree,0,1
24869,47,admin,married,basic_9y,0,1
24870,35,self_employed,married,high_school,0,0
24871,39,admin,married,high_school,0,1
24872,34,services,married,high_school,0,1
24873,39,technician,married,basic_9y,0,0
24874,42,self_employed,divorced,university_degree,0,1
24875,48,blue_collar,married,basic_4y,0,0
24876,36,entrepreneur,married,,0,1
24877,56,retired,married,basic_4y,0,0
24878,51,technician,married,professional_course,0,0
24879,41,technician,married,high_school,0,0
24880,47,admin,divorced,high_school,0,0
24881,39,blue_collar,married,basic_9y,0,0
24882,47,admin,divorced,high_school,0,0
24883,60,blue_collar,married,basic_9y,0,0
24884,52,retired,married,basic_4y,0,0
24885,33,technician,single,professional_course,0,1
24886,47,admin,divorced,high_school,0,0
24887,42,admin,married,university_degree,0,1
24888,37,entrepreneur,married,basic_6y,0,1
24889,41,blue_collar,married,,0,0
24890,54,management,married,university_degree,0,1
24891,31,admin,married,university_degree,0,1
24892,44,housemaid,married,high_school,0,1
24893,45,services,divorced,high_school,0,0
24894,57,entrepreneur,married,university_degree,0,0
24895,36,technician,married,university_degree,0,1
24896,49,admin,married,,0,0
24897,40,services,married,basic_6y,0,0
24898,46,blue_collar,married,basic_9y,0,1
24899,29,technician,married,professional_course,0,1
24900,43,services,married,professional_course,0,1
24901,40,admin,single,university_degree,0,0
24902,28,admin,single,high_school,0,0
24903,40,services,married,high_school,0,0
24904,53,entrepreneur,single,basic_9y,0,0
24905,51,blue_collar,married,high_school,0,0
24906,58,blue_collar,married,basic_4y,0,1
24907,35,technician,married,basic_9y,0,1
24908,27,admin,single,high_school,0,0
24909,41,entrepreneur,married,basic_4y,0,1
24910,48,blue_collar,married,basic_4y,0,0
24911,33,management,married,university_degree,0,1
24912,40,blue_collar,married,basic_9y,0,1
24913,52,entrepreneur,married,university_degree,0,1
24914,41,entrepreneur,married,basic_4y,0,0
24915,34,services,married,basic_9y,0,0
24916,34,services,married,basic_9y,0,1
24917,46,admin,married,university_degree,0,0
24918,35,blue_collar,single,basic_6y,0,1
24919,55,retired,divorced,high_school,0,0
24920,30,technician,single,high_school,0,1
24921,37,management,married,high_school,0,1
24922,50,management,married,university_degree,0,1
24923,33,blue_collar,married,basic_9y,0,0
24924,55,admin,divorced,university_degree,0,1
24925,34,blue_collar,married,basic_9y,0,0
24926,37,technician,single,high_school,0,0
24927,48,blue_collar,married,basic_9y,0,0
24928,24,services,married,high_school,0,1
24929,31,admin,married,university_degree,0,1
24930,34,blue_collar,divorced,basic_4y,0,1
24931,43,entrepreneur,married,university_degree,0,1
24932,29,services,single,university_degree,0,0
24933,33,blue_collar,married,basic_9y,0,0
24934,39,admin,married,high_school,0,1
24935,36,entrepreneur,married,high_school,0,0
24936,36,admin,married,university_degree,0,0
24937,52,entrepreneur,married,basic_9y,0,1
24938,42,admin,married,university_degree,0,1
24939,52,blue_collar,married,basic_9y,0,0
24940,45,technician,married,,0,1
24941,39,self_employed,married,university_degree,0,0
24942,44,entrepreneur,married,basic_6y,0,0
24943,60,retired,married,high_school,0,0
24944,41,admin,divorced,basic_6y,0,0
24945,36,technician,married,basic_6y,0,1
24946,31,services,married,high_school,0,1
24947,39,self_employed,single,basic_9y,0,1
24948,50,unknown,married,basic_4y,0,1
24949,33,admin,married,professional_course,0,0
24950,36,admin,married,high_school,0,1
24951,34,technician,married,professional_course,0,0
24952,50,entrepreneur,married,university_degree,0,1
24953,29,services,single,high_school,0,1
24954,28,services,single,high_school,0,1
24955,46,blue_collar,married,basic_9y,0,1
24956,23,services,single,high_school,0,0
24957,31,admin,single,high_school,0,0
24958,23,services,single,high_school,0,0
24959,31,admin,married,university_degree,0,0
24960,36,services,married,high_school,0,0
24961,50,technician,married,professional_course,0,0
24962,47,technician,married,professional_course,0,0
24963,59,retired,married,university_degree,0,0
24964,32,technician,married,professional_course,0,0
24965,42,admin,married,university_degree,0,1
24966,49,blue_collar,married,,0,0
24967,38,housemaid,single,basic_4y,0,0
24968,36,self_employed,married,professional_course,0,0
24969,42,technician,divorced,basic_9y,0,1
24970,44,unknown,single,basic_9y,0,0
24971,27,admin,married,high_school,0,1
24972,40,admin,single,university_degree,0,1
24973,25,admin,single,high_school,0,0
24974,25,blue_collar,single,high_school,0,0
24975,25,admin,married,high_school,0,0
24976,43,blue_collar,married,basic_9y,0,1
24977,37,management,married,university_degree,0,0
24978,25,admin,divorced,professional_course,0,0
24979,28,technician,divorced,university_degree,0,1
24980,32,admin,single,university_degree,0,0
24981,52,blue_collar,married,basic_9y,0,1
24982,51,blue_collar,divorced,basic_9y,0,0
24983,41,services,married,basic_9y,0,0
24984,33,entrepreneur,single,professional_course,0,0
24985,38,unemployed,married,high_school,0,0
24986,30,blue_collar,single,basic_9y,0,0
24987,31,admin,married,high_school,0,0
24988,42,admin,divorced,university_degree,0,1
24989,24,services,single,high_school,0,0
24990,49,technician,married,professional_course,0,1
24991,59,blue_collar,married,basic_9y,0,1
24992,34,management,single,high_school,0,0
24993,39,blue_collar,married,professional_course,0,0
24994,31,admin,single,university_degree,0,0
24995,35,technician,married,professional_course,0,0
24996,43,entrepreneur,married,basic_4y,0,0
24997,31,admin,married,basic_9y,0,1
24998,54,services,married,high_school,0,1
24999,36,blue_collar,married,basic_6y,0,1
25000,33,services,divorced,,0,0
25001,47,blue_collar,married,basic_4y,0,0
25002,56,housemaid,married,basic_4y,0,0
25003,37,blue_collar,single,basic_6y,0,1
25004,35,blue_collar,single,,0,1
25005,37,technician,married,professional_course,0,0
25006,33,admin,married,university_degree,0,1
25007,38,technician,married,professional_course,0,0
25008,28,blue_collar,married,high_school,0,1
25009,36,blue_collar,married,professional_course,0,1
25010,39,admin,married,high_school,0,1
25011,42,blue_collar,married,basic_4y,0,0
25012,31,technician,married,high_school,0,0
25013,37,blue_collar,single,high_school,0,1
25014,46,unemployed,divorced,professional_course,0,1
25015,39,services,married,basic_9y,0,0
25016,52,unemployed,married,,0,1
25017,28,blue_collar,married,basic_9y,0,1
25018,38,blue_collar,married,,0,0
25019,51,blue_collar,married,,0,1
25020,43,blue_collar,married,basic_4y,0,1
25021,42,management,divorced,university_degree,0,0
25022,31,admin,married,high_school,0,0
25023,43,admin,divorced,high_school,0,0
25024,39,services,married,basic_9y,0,1
25025,38,admin,married,professional_course,0,0
25026,26,unemployed,single,basic_9y,0,1
25027,35,management,divorced,university_degree,0,0
25028,35,admin,single,university_degree,0,1
25029,34,technician,single,professional_course,0,1
25030,31,blue_collar,married,high_school,0,1
25031,29,admin,single,,0,1
25032,36,admin,married,high_school,0,0
25033,32,admin,divorced,high_school,0,1
25034,35,admin,single,university_degree,0,1
25035,33,blue_collar,single,basic_6y,0,0
25036,50,admin,divorced,university_degree,0,0
25037,48,blue_collar,married,basic_6y,0,1
25038,26,blue_collar,married,basic_9y,0,1
25039,39,admin,divorced,basic_9y,0,1
25040,35,blue_collar,married,professional_course,0,1
25041,47,blue_collar,married,basic_4y,0,1
25042,48,blue_collar,married,basic_4y,0,0
25043,46,blue_collar,married,basic_6y,0,0
25044,44,blue_collar,single,high_school,0,1
25045,34,blue_collar,married,basic_9y,0,0
25046,36,services,divorced,university_degree,0,0
25047,34,admin,married,university_degree,0,0
25048,37,technician,single,university_degree,0,0
25049,44,blue_collar,divorced,basic_6y,0,0
25050,50,admin,married,high_school,0,1
25051,31,services,single,high_school,0,0
25052,48,admin,divorced,high_school,0,0
25053,40,management,married,university_degree,0,1
25054,42,admin,married,high_school,0,1
25055,37,technician,single,university_degree,0,1
25056,42,entrepreneur,married,high_school,0,1
25057,24,unemployed,single,high_school,0,1
25058,36,technician,married,university_degree,0,0
25059,41,blue_collar,married,,0,1
25060,52,housemaid,married,basic_4y,0,1
25061,50,housemaid,divorced,high_school,0,1
25062,25,services,single,high_school,0,0
25063,42,admin,single,university_degree,0,1
25064,40,services,married,high_school,0,1
25065,53,services,married,high_school,0,0
25066,55,technician,married,professional_course,0,0
25067,30,blue_collar,single,basic_4y,0,0
25068,45,management,married,university_degree,0,0
25069,37,services,married,high_school,0,0
25070,31,services,married,high_school,0,0
25071,25,admin,single,high_school,0,0
25072,60,management,married,,0,0
25073,28,entrepreneur,married,basic_4y,0,0
25074,35,blue_collar,single,,0,1
25075,44,admin,married,high_school,0,1
25076,30,technician,married,professional_course,0,1
25077,44,admin,married,high_school,0,1
25078,44,admin,married,high_school,0,1
25079,38,technician,married,professional_course,0,1
25080,33,technician,married,professional_course,0,1
25081,41,admin,married,high_school,0,0
25082,31,entrepreneur,single,basic_9y,0,0
25083,31,admin,married,university_degree,0,0
25084,26,technician,married,professional_course,0,0
25085,44,housemaid,married,high_school,0,1
25086,33,blue_collar,married,basic_4y,0,0
25087,48,technician,married,,0,1
25088,52,admin,divorced,university_degree,0,0
25089,52,admin,divorced,university_degree,0,0
25090,49,housemaid,married,basic_4y,0,1
25091,57,admin,married,basic_4y,0,1
25092,31,blue_collar,single,basic_9y,0,1
25093,25,services,married,high_school,0,1
25094,25,services,married,high_school,0,0
25095,25,services,married,high_school,0,0
25096,55,services,divorced,high_school,0,1
25097,50,entrepreneur,married,,0,1
25098,32,services,married,basic_9y,0,0
25099,32,services,married,high_school,0,0
25100,52,admin,divorced,university_degree,0,1
25101,46,blue_collar,married,basic_6y,0,1
25102,56,unemployed,divorced,professional_course,0,0
